id,copy_id,title,country,year,type,length,crew,text_de,text_en
213323,213325,Bimbo's Initiation,US,1931,Trickfilm,6,Max Fleischer,Bimbo wird wie durch ein Irrenhaus von Initiationsriten gejagt und lehnt eine Mitgliedschaft in eine ...,"Bimbo is put through a madhouse of arcane initiation rites, all the while resisting membership in a  ..."
213341,213343,Treasures of the Deep,US,1961,Dokumentar,9,Roland Menard,"Verschiedene Tauchgänge im Gebiet der Bermudas zeigen das Leben, die Vegetation und andere Schätze u ...","Several dives in the area of Bermuda show the life, vegetation and other treasures below the water s"
213462,213464,Bruce Lee - Das Spiel des Todes,HK/PH,1978,Trailer,1,Bruce Lee,"In dem von Japan besetzten Teil Chinas erhält der junge Shan den geheimen Auftrag, sich in Tientsin  ...",China in the twenties. Young Shan works as a secret agent for General Hang Wo.  Shan's mission is to ...
213567,213569,Leben und Treiben der Hefezelle,SZ,,Dokumentar,46,,"Ein Film über Herstellung, Funktion und Nutzung von Hefe, der einerseits die Arbeiten in den Hefefab ...","A film about the production, function and use of yeast."
213573,213575,The Courtneys of Curzon Street,UK,1947,Spielfilm,20,Herbert Wilcox,,
213620,192516,Die Diktatoren,GW,1961,Dokumentar,88,Hans Martin Majewski,Konzentrierte Geschichtslektion Europa 1915-1939   Dieser Dokumentarfilm zeigt die politische Seite  ...,A documentary about the attributes and the objectives of the dictators in the 20th century.Historic  ...
213857,213859,Rodeo Daredevils,US,1956,Dokumentar,9,Harry Foster,"Spektakuläre Reitdarbietungen von Frauen und Männern auf der ""Rancho de Los Caballeros"" und am ""Phoe ...","Spectacular ridings of women and men at the ""Rancho de Los Caballeros"" and at the ""Phoenix Rodeo"", f ..."
213874,213876,Hector's Hectic Life,US,1948,Trickfilm,6,George Germanetti,Der faule Hund Hector bekommt kurz vor Weihnachten anstatt der erwarteten Überraschung einen Korb mi ...,"On Christmas Eve, Hector the dog's owner threatens to throw him out if he causes any more trouble. J ..."
213888,213890,S1060 If I Never Get to Heaven,US,1966,Scopitone,3,Della Reese,"Sehr farbig gekleidet Tänzerinnen auf runden Studioplattformen, weissgewandete schwarze Sängerin mit ...","Very colorful dressed dancers on round studio platforms, black singer with an impressive voice, acco ..."
213914,213916,The Mouse and the Lion,US,1953,Trickfilm,6,Paul J. Smith,"Der Löwe ist der König der Tiere und lebt im Urwald. Er wird von allen respektiert, bis eines Tages  ...","The Lion, the King of the Jungle, is taking his royal snooze when a mouse comes on a safari to his r ..."
213980,213982,Old MacDonald Duck,US,1941,Trickfilm,8,Jack King,Bauer Donald wird beim Melken seiner Kuh Clementine von einer Fliege arg gestört...,Donald and a day on his farm.
214036,214038,Islas Canarias,GW,1955,Dokumentar,10,Wilfried Maquet,Der Kommentator nimmt die Zuschauer mit auf eine Reise auf die Kanarischen Inseln. Das Portrait der  ...,A journey to the Canary Islands shows the variety of nature and the life of its inhabitants: hard wo ...
214057,214059,Später,SZ,1991,Spielfilm,10,Beat Löliger,"Kurze, relativ unspektakuläre Geschichte eines jungen Manns (Thomas), der offensichtlich in Geldschw ...","Very short movie about a nonconform young man, who gets in conflict with dubious lenders and who doe ..."
214115,214117,"Der Vogel, der vom Himmel fiel. Ein kurzer Film über das Pfeifen",SZ,1990,Spielfilm,9,Filippo Lubiato,"Musikalisch hinterlegter Spaziergang durch Bern.  Ein junger Mann spaziert durch einen Wald, geht au ...","A musically accompaigned walk through the city of Bern.  A young man walks through a forest, passes  ..."
214149,214151,Ein Tag auf dem Lande,SZ,1990,Dokumentar,4,Filippo Lubiato,Dokumentarfilm ohne Kommentar aus der Metzgerei Paul Lüthi. Zu sehen sind verschiedene Schlacht- und ...,Documentary without comment from a butcher's shop in the swiss countryside.
214183,214185,[Stummfilme],SZ,1993,Spielfilm,8,,"Bei den zwei stummen Kurzspielfilmen handelt es sich um Übungsfilme, die um ein gleich bleibendes Mo ...",Two short soundless movies about a central motive: a robbery of an envelope.  In the first movie two ...
214198,214200,1927 Boom Booze &amp; Ballyhoo,US,,Wochenschau,14,,"Der Kommentator präsentiert stolz die Möglichkeiten des Mediums ""Film"" für die Archivierung und Erha ...",A documentary about the most important events in 1927 in the United States. 1. Americans celebrate N ...
214207,214209,Sonntagsbraten,SZ,1995,Spielfilm,18,Emanuel Morgenthaler,"Ungeschnittene Arbeitskopie für einen Film, der das mörderisch gespannte Verhältnis eines Paars zeig ...",Uncutted scenes from a movie about a couple's drama. A woman and a man have lunch together. One of t ...
214352,214337,Das Herz des Menschen,GW,1965,Dokumentar,12,Norbert Handwerk,"Das Herz ist ein kräftiger Hohlmuskel, der sich durch seine enorme Leistungsfähigkeit auszeichnet. B ...",The heart is a powerful hollow muscle that is characterized by its enormous efficiency. With a lifes ...
214389,214391,Auf die Einstellung kommt es an,GW,1965,Dokumentar,13,Eberhard Hauff,"Es wird eine kurze Spielszene zwischen einem elfjährigen Jungen und seinem Onkel, die dreimal mit ve ...","A short play scene between an eleven years old boy and his uncle is presented, which was created thr ..."
214426,214428,Sibirien,SZ,,Spielfilm,10,,"Der Film spielt in einer leeren Fabrikhalle, wo sich ein Mann und eine Frau treffen. Er kommt friere ...","The film is set in an empty factory building, which brings together a man and a woman. He comes back ..."
214470,214472,The Last Rose,SZ,1994,Spielfilm,,,"Der Film ist eine Miniatur aus einer verrauchten Bar, in der sich Transvestiten und ein paar 'verlor ...","Short movie, which plays in a dim bar, frequented by seamen, dunkards and transvestites. Here a myst ..."
214508,214510,"levriers de la neige, les",G,1931,Spielfilm,75,Leni Riefenstahl,Ein humoristischer Skifilm mit Hannes Schneider in der Hauptrolle. (Schneider war ein berühmter öste ...,"A humorous film about skiing in the 1930s starring Hannes Schneider, a famous skier and actor. He an ..."
214515,214506,Blick in die Welt 9/81,GW,1981,Wochenschau,8,,1) Am Konservatorium in Den Haag wird die Musikerziehung als eine Art der Selbstverwirklichung anges ...,"1) The students at the conservatoire in Den Haag learn classical music, jazz music, operas, electron ..."
214543,214545,Ein Augenblick auf 'Neo-Hippies',SZ,1994,Dokumentar,6,Christina Ramsauer,"Dokumentarfilm über so genannte 'Neo-Hippies', junge Menschen in Schweizer Städten der 1990er Jahre, ...","Documentary on so called 'Neo-Hippies', young Swiss people in the 1990ies, who dress themselves like ..."
214601,214603,[Länder der Welt - Nord Amerika Wochenschauzusammenschnitt],GW,,Wochenschau,14,,1) Zurzeit hat Panama zwei Präsidenten. Einer heisst Marco Robles und wird vom Volk unterstützt. Der ...,1) Panama currently has two presidents. One is called Marco Robles and is supported by the people. T ...
214662,198047,"assaut de la Tour Eiffel, À l'",FR,1949,Spielfilm,21,René Vernadet,Vier junge Kletterer besteigen illegal den Eiffelturm. Behende und schnell klettern sie die Stahlver ...,Four young climbers ascend the Eiffel Tower illegally. They are chased by a corpulent police men.  B ...
214679,214681,Anatomie einer Übung,GW,1972,Dokumentar,9,Martin Böttcher,"Im Vorfilm wird ein Mann, der in einer Halle an einem Reck turnt gezeigt. Aus dem Off erklärt der Ko ...",The film starts in a gym in Frankfurt. You can see a gymnast at a high bar.   The commentator tells  ...
214683,214685,[Muffel],SZ,1993,Spielfilm,,,Auf dem Höhepunkt einer Beziehungskrise vergiftet eine Frau ihren Partner beim gemeinsamen Abendesse,At the hight of a couple's relation crisis a woman poisons her partner.
214737,214739,Pixi 95,SZ,1995,Trickfilm,5,,Der Film zeigt verschiedene Standeinstellungen von Räumlichkeiten in einem Schulhaus. Durch diese Rä ...,The film shows different focusings of rooms in a school. Throughout these rooms various people move  ...
214770,214772,Le destin miraculeux du timbre poste,FR,1949,Dokumentar,16,Jacques Charon,In einem ersten Teil wird die Entwicklung des Postwesens in Europa seit den Römern kurz porträtiert  ...,The first part documents the developement of the postal system in Europe since the Romans. The secon ...
214854,214856,LDP in Amerika,SZ,1994,Spielfilm,,Samuel Schwarz,"Bern 1994: Es herrscht Langeweile in der Stadt. Ein Fussballfan entschliesst sich, nach Amerika zu g ...","Bern 1994: Everyone in town is bored. A football fann decides to go to America, to see ""his"" Swiss n ..."
214910,214912,Media Matt,SZ,1994,Spielfilm,5,Agnes Weber,"Kurzfilm, der die mediale Überflutung in westeuropäischen Gesellschaften zum Thema hat. Der Film set ...","Short movie, which shows a media overkill in westeuropean societies. The film plays in bourgeois hou ..."
214991,214993,Circle of Confusion,SZ,1994,Spielfilm,3,Martin Schilt,"Der Film zeit einen jungen Mann, der offenbar einigermassen verwirrt durch die Berner Innenstadt has ...","The short film shows an obviously irritated young man, hastening through the city center of Bern, ri ..."
215009,215011,Die Amsel,GW,1968,Dokumentar,15,Georg Schimanski,"Der Film zeigt die Amsel bei der Nahrungsaufnahme, bei der Suche nach einem Nistplatz, beim Nestbau, ...","The film is about blackbirds in their natural habitat. (Sounds of nature, without comment)"
215033,215035,AD27 Beautiful Dreamgirl,GW,,Scopitone,2,Udo Jürgens,"Der junge Udo Jürgens mimt den Fotografen im kargen Studio, schöne Frauen posieren und am Ende setzt ...","Young singer Udo Jürgens mimes a photographer in a studio, beautiful dreamgirls are posing and in th ..."
215050,215052,Bau einer Pipeline,GW,1968,Dokumentar,12,Peter Cürlis,Der Farbfilm zeigt die einzelnen Arbeitsschritte beim Bau einer Pipeline am Beispiel der Nordwest-Öl ...,The color film shows the individual steps in the construction of a pipeline on the example of the No ...
215065,215067,SA1 La Bamba,,1963,Scopitone,3,Linda Tatro,"Dunkelhaarige Frau im weiss satinierten Kleid singt und tanzt in mexikanischem Pappdekor, begleitet  ...","Dark-haired woman in a white satin dress sings and dances in a cheap Mexican scenery, accompanied by ..."
215197,215199,Zucker,SZ,,Spielfilm,,,[Aus dem fragmentarischen Material lässt sich nur bedingt der Inhalt erschliessen:] In einem Wartesa ...,From the fragmentary material it is difficult to determine the content.
215211,215213,Blick in die Welt 14/80,GW,1980,Wochenschau,8,,"1) In Amsterdam findet die Ausstellung ""100e R.A.I Tentoonstelling"" statt. Diese Ausstellung des Ver ...","1) In Amsterdam there is the exhibition ""100e RAI Tentoonstelling"". This exhibition is organised by  ..."
215267,215269,Zwei Strichmännchen auf dem Weg zur Schule,SZ,,Trickfilm,1,,Sehr einfach gemachter Zeichentrickfilm: Zwei blaue Strichmännchen gehen über Wiesen und gelangen an ...,Very simple made animated cartoon: Two blue stick-figures go over a field and get to a flank of a hi ...
215304,215306,Patatra,SZ,1995,Spielfilm,,,"Der Film spielt in einer Kartoffelfabrik. Hier treffen sich zwei Männer, die über ihre Arbeit an den ...",The film is set in a potato factory. This is where two men work on the potatoes. One does the monoto ...
215332,215334,Le ballon rouge,FR,1956,Spielfilm,36,Albert Lamorisse,Pascal ist ein kleiner Junge und lebt in Paris. Eines Morgens entdeckt er auf dem Schulweg einen gro ...,"In Paris, a French schoolboy makes friends with a red balloon and vice-versa, with the balloon follo ..."
215373,215375,Oranges amères,FR,1957,Spielfilm,15,Jean-Pierre Maurin,"Ein Film über eine kurze Freundschaft in Paris (spielt bei den Kanälen um die Metrostation Jaurès, z ...","A film about a short friendship in Paris (plays in the quarters around the metro station Jaurès, bet ..."
215445,215447,Café Paradiso,SZ,,Spielfilm,,,[Über den Inhalt konnte nichts Genaues in Erfahrung gebracht werden. Im Lichtspiel existieren weder  ...,Nothing specific about the content could be found out. In the Lichtspiel there is neither a screenin ...
215483,215485,Netter Abend,SZ,,Spielfilm,,,"[Es gibt zu dem Film nur ganz wenig Bildmaterial und auch kein Storyboard oder ähnliche Notizen, die ...",There is very little film footage and no storyboard or similar notes that would allow a conclusion t ...
215497,215499,[SFr. 1],SZ,,Spielfilm,3,,[Vermutlich handelt es sich bei dem Film um einen Übungsfilm. Abgesehen von dieser einen Bildrolle g ...,It's probably an exercise film. It's shot in a shop. There are charts that can be taken off a chain  ...
215517,215519,[Kurztrickfilme],SZ,1993,Trickfilm,3,,[Die beiden Zeichentrickfilme spielen offenbar mit den Namen von Teilnehmenden des Filmkurses. Im ei ...,[The two very short cartoons play with the names of the participants of the film course. In one of t ...
215523,215525,Haarsträubend,SZ,1994,Spielfilm,,,[Der Inhalt konnte auf der Grundlage des wenigen vorhandenen Bildmaterials nicht eruiert werden. Off ...,The contents could not be ascertained on the basis of the few available images.
215529,215531,"[The Making of ""Austerlitz""]",FR,1959,Dokumentar,30,Jean Guillon,"Ein Dokumentarfilm über das ""Making of"" des berühmten Films ""Austerlitz"" (FR/IT, 1960, 166 Min, farb ...","A documentary about the Making-of the famous film ""Austerlitz"" (FR / IT, 1960, 166 min, color) about ..."
215545,215547,[Klappenübungen mit Mani],SZ,1994,Fragment,,,"[An den Klappenübungen sind verschiedene Teilnehmende von Manis Filmgruppe am Kurs beteiligt, es gib ...",Several participants are joining the clapper board training of Mani's film group. So there are not j ...
215574,215576,[Ausschussmaterial Bild SfGB-Filmkurse],SZ,,Fragment,,,"[In dieser Dose sind verschiedene Ausschussmaterialien (Bild) versammelt, die keiner Filmproduktion  ...","[In this box are several committee materials (picture) gathered, which can't be assigned to any film ..."
215581,215583,[Klappenübungen SfGB-Filmkurse],SZ,,Fragment,,,[Verschiedene Klappenübungen (Anfangs- und Schlussklappen) aus unterschiedlichen SfGB-Filmkursen. Zu ...,Several clapper board trainings (Start and End) from various film courses. Sepmag sometimes in the c ...
215651,215653,Nouvelles illustrées Nr.3/47,US,1947,Wochenschau,9,,"1) LA JEEP ""EN CIVIL"" (The Jeep Comes Home) Der Jeep wurde für den Krieg hergestellt, doch nun ist d ...","1) LA JEEP ""EN CIVIL"" (The Jeep Comes Home) The jeep was produced for the war, but now the war is ov ..."
215658,215660,[Zeitungsdruckerei],SZ,1987,Experimentalfilm,3,Katrin Barben,Der kurze Film dokumentiert verschiedene Produktionsvorgänge in einer Zeitungsdruckerei. Dabei hande ...,"The movie documents different production steps in a newspaper print office, mostly conveyors are sho ..."
215679,215681,Memento mori,SZ,1993,Dokumentar,8,Mark Froesch,Dokumentarfilm mit Aufnahmen auf dem Friedhof der Walliser Gemeinde Naters. Gezeigt werden Bilder ka ...,Documentary film in the cemetery of Naters in the Canton of Valais . Shown are images of Catholic pr ...
215699,215701,[Grafikerfachklasse],SZ,1983,Dokumentar,5,,"Dokumentiert wird in diesem Film ein männliches Aktmodell, das vermutlich vor einer Zeichnungsklasse ...","In this film a male nude model is documented, who is probably posing in various positions in front o ..."
